FB_ID,waspvcontrol,waspvoil
FBgn0032509,-0.132397128,-0.148421308
FBgn0051852,-0.075231935,-0.215338889
FBgn0032513,-0.453668864,-0.272638814
FBgn0025724,0.063396938,0.217317426
FBgn0032514,0.137246571,0.281258089
FBgn0032512,0.003226938,0.114555269
FBgn0032511,-0.3103259,-0.346428167
FBgn0022069,-0.246911417,0.278784541
FBgn0032487,-0.077786706,0.161773234
FBgn0032485,0.066796508,-0.29589095
FBgn0032481,0.132465692,-0.604169957
FBgn0032479,0.063878669,0.017261595
FBgn0032475,0.013912247,-0.238368091
FBgn0032474,-0.096277604,-0.757759382
FBgn0032472,3.792724714,2.596618494
FBgn0032517,0.059764701,-0.437555092
FBgn0028546,-0.101318978,-0.115314653
FBgn0023407,-0.128141553,-0.332489541
FBgn0032520,0.651673644,0.429428024
FBgn0032518,-0.245701671,0.075146312
FBgn0028541,0.034771726,-0.017581652
FBgn0024846,-0.235162618,0.132957906
FBgn0028539,0.194583176,-0.152231994
FBgn0028538,0.097788508,-0.143504519
FBgn0001965,-0.041219988,-0.355344021
FBgn0026373,-0.196762214,-0.150040275
FBgn0028509,-0.040826612,-0.005342224
FBgn0012037,-0.342712576,-0.227358406
FBgn0019890,-0.183382582,-0.061030776
FBgn0001961,0.07473842,-0.011815976
FBgn0004406,-0.076611149,0.001662832
FBgn0028936,0.125874606,0.113907149
FBgn0028940,0.019930925,-0.051201537
FBgn0027348,-0.247428743,-0.615174276
FBgn0028542,0.187196469,0.356713658
FBgn0028543,0.061408109,0.191625849
FBgn0028916,-0.183786383,-0.29637398
FBgn0015791,0.171319538,-0.005817229
FBgn0028530,0.160662416,0.156365221
FBgn0005771,0.265524922,0.215153921
FBgn0001978,-0.013864642,0.0735833
FBgn0010422,-0.100877201,-0.250211047
FBgn0000317,-0.05729988,-0.260986482
FBgn0001977,-0.268922992,-0.391564122
FBgn0028852,-0.040670252,-1.164393012
FBgn0001986,-0.161917346,0.138892256
FBgn0028507,-0.116379271,-0.067991033
FBgn0001987,0.060294041,0.314088338
FBgn0001989,-0.323516033,-0.225373177
FBgn0041183,6.000898433,1.13599424
FBgn0028515,-0.027560065,-0.006812689
FBgn0040079,0.099434296,-0.317589296
FBgn0011708,0.002517246,0.089827426
FBgn0014092,-0.101110115,-0.354408366
FBgn0025678,-0.160401718,0.154660509
FBgn0001995,-0.238602818,-0.180978573
FBgn0000250,-0.100946108,-0.074058706
FBgn0000339,-0.132849448,-0.132042991
FBgn0015338,-0.258819155,-0.063891911
FBgn0028894,-0.088734481,-0.16456768
FBgn0028375,0.114008077,0.124289534
FBgn0001994,0.202421709,0.099374127
FBgn0020415,0.084334173,0.121587133
FBgn0020414,0.116301585,0.072048825
FBgn0032586,-0.134265041,-0.048245595
FBgn0032587,-0.156509241,0.412132487
FBgn0032597,-0.319829937,-0.204048889
FBgn0032600,0.039122683,-0.015441198
FBgn0032603,-0.069949081,-0.050518002
FBgn0004797,0.106620911,0.108714548
FBgn0051739,-0.340691685,-0.487515092
FBgn0015391,0.002981474,-0.712528557
FBgn0032596,-0.240389366,-0.197884201
FBgn0027779,-0.170889966,-0.297854497
FBgn0040985,0.150157601,-0.122081713
FBgn0032633,-0.277606026,-0.82029145
FBgn0020503,0.024488538,-0.184747406
FBgn0032640,-0.213103978,-0.033684498
FBgn0032644,-0.51491395,-0.230324723
FBgn0032652,0.355475322,0.388575305
FBgn0032646,-0.339274295,-0.406258839
FBgn0032643,-0.201528699,0.01647249
FBgn0024689,-0.04975178,-0.154140526
FBgn0000183,-0.351345958,-0.451333568
FBgn0011274,0.423347719,0.378448048
FBgn0041184,1.204345663,0.85949438
FBgn0032671,-0.0540541,-0.361643239
FBgn0032684,-0.004128794,-0.022582914
FBgn0032688,0.24657636,-0.191941243
FBgn0032690,0.01070158,-0.175089778
FBgn0032689,0.138476514,-0.07491397
FBgn0032700,0.200574404,0.184971704
FBgn0032701,0.087502557,0.26642901
FBgn0032703,-0.178274024,-0.011877257
FBgn0032713,-1.027248013,-0.416050249
FBgn0027070,-0.20996405,-0.026833046
FBgn0015808,0.231390116,0.248214758
FBgn0053120,0.722659356,0.454088414
FBgn0032717,-0.020206207,-0.394179171
FBgn0032715,0.310361566,0.301877787
FBgn0032706,-4.680600919,-6.511219842
FBgn0025608,-0.088822388,-0.021260548
FBgn0032704,0.230277768,0.247718101
FBgn0032702,0.061155317,-0.083469367
FBgn0005617,0.01600029,-0.117730234
FBgn0032724,-0.064656363,-0.136849999
FBgn0032732,0.272625833,0.200648414
FBgn0051793,-0.687269135,-0.397014276
FBgn0002022,0.087448068,0.143635085
FBgn0032746,-0.149413374,0.132278322
FBgn0032748,0.029770025,-0.335238526
FBgn0010300,0.198694642,0.17765741
FBgn0002031,-0.320454023,-0.154904407
FBgn0002021,-0.272083329,-0.179569925
FBgn0051800,-0.136373406,-0.037428848
FBgn0001202,0.030317254,-0.081255568
FBgn0032729,-0.303206328,-0.279029031
FBgn0015772,0.14218424,0.05351534
FBgn0032727,0.148795359,0.448232322
FBgn0032726,0.069806443,0.726568122
FBgn0032725,0.045231792,-0.172307021
FBgn0032723,0.202297537,-0.881054886
FBgn0032781,-0.253336411,-0.154935938
FBgn0032782,-0.106368687,-0.0996904
FBgn0032774,0.188549209,0.272787827
FBgn0032773,-0.042438812,0.234919916
FBgn0003346,-0.015067046,-0.059711232
FBgn0032785,0.799386657,0.661925963
FBgn0002044,-0.014773821,-0.109712292
FBgn0040268,-0.444466517,-1.057216569
FBgn0041180,0.565389169,0.144616597
FBgn0032814,0.013776524,-0.292161814
FBgn0032805,0.466500987,0.209304048
FBgn0032799,0.159516644,0.260699151
FBgn0032790,0.015534404,0.143692179
FBgn0032819,-0.306025399,0.123914324
FBgn0032833,-0.347141288,-0.2498049
FBgn0014000,-0.086698513,-0.119004651
FBgn0004811,0.109295544,-0.020310029
FBgn0032821,0.025200383,-0.190651749
FBgn0032820,-0.060890866,-0.092722871
FBgn0032818,-0.399572784,-0.306304578
FBgn0032817,0.057507268,-0.33039367
FBgn0032849,-0.298073728,-0.295496562
FBgn0003978,-0.068187568,-0.095698079
FBgn0003475,-0.085340684,-0.615250862
FBgn0015803,0.055752461,-0.059208895
FBgn0011638,-0.3450905,0.177517524
FBgn0032873,-0.016848985,0.028500014
FBgn0032880,0.171006314,0.236426877
FBgn0032876,0.032758452,-0.184988612
FBgn0051678,0.258364738,0.020548162
FBgn0032882,-0.158604751,-0.301868888
FBgn0011202,-0.020560544,0.079986517
FBgn0032884,-0.259654526,-0.178511869
FBgn0032886,0.130797235,-0.040387435
FBgn0032889,-0.048374577,-0.214780631
FBgn0051673,-0.045445192,-0.021671145
FBgn0032883,-0.118186728,-0.253549224
FBgn0032881,0.167377692,0.218694023
FBgn0032919,-0.365818336,0.277414311
FBgn0032923,-0.0481842,-0.071381554
FBgn0032925,-0.174441389,0.251279886
FBgn0010100,-0.4738504,-0.363260977
FBgn0026577,0.045980296,-0.232617695
FBgn0021856,-0.230772183,-0.222245322
FBgn0032938,0.257923316,-0.16335149
FBgn0051988,0.031317956,-0.679743255
FBgn0000239,0.125142704,0.212677649
FBgn0032924,0.004798521,-0.179854853
FBgn0024371,-0.241000434,-0.398644722
FBgn0023388,0.263891455,-0.107725453
FBgn0032945,0.971986487,0.882527286
FBgn0032940,-0.145623365,-0.08764813
FBgn0003885,-0.055067614,0.161686655
FBgn0015570,0.284965743,0.150097159
FBgn0015568,-0.049064228,-0.126219149
FBgn0015575,-0.028789523,-0.107112112
FBgn0015576,0.384191589,0.845754776
FBgn0015577,0.467586069,0.088761676
FBgn0015569,-0.045813817,-0.264596311
FBgn0037504,-0.076287107,0.113779478
FBgn0051248,0.512172269,0.219915604
FBgn0051496,0.318341239,5.397580787
FBgn0037491,0.066559332,0.175954999
FBgn0037489,-0.073214058,0.202655683
FBgn0037482,-0.065496335,-0.311260111
FBgn0037473,-0.052056408,-0.045583574
FBgn0024289,-0.159650323,-0.174330016
FBgn0026563,-1.083333649,-0.181621964
FBgn0037466,0.063863755,-0.040927193
FBgn0037468,-0.140590567,-0.530896657
FBgn0037469,-0.071606906,-0.378248482
FBgn0003884,-0.063168942,0.089126997
FBgn0037470,-0.247898057,0.019538703
FBgn0010774,-0.06667438,-0.053122917
FBgn0037467,0.210072669,0.22634718
FBgn0037465,-0.024345295,0.02892035
FBgn0010355,-0.083377342,-0.149396941
FBgn0026566,-0.152319254,0.196366072
FBgn0037439,-0.152264222,0.245534235
FBgn0010282,0.064374113,0.0921701
FBgn0037442,0.052116587,-0.103625217
FBgn0037446,-0.115640699,-0.307929433
FBgn0037445,-0.096388367,-0.170869254
FBgn0037443,0.079167453,-0.102004715
FBgn0037440,0.253755277,0.179052673
FBgn0037515,-0.252907796,0.014751305
FBgn0037518,-0.111877079,0.056864879
FBgn0051472,-0.178128271,-0.274695067
FBgn0002542,-0.124479495,-0.680435573
FBgn0000504,0.520379787,0.00984117
FBgn0014930,-0.008480627,-0.109739102
FBgn0004901,-0.063764711,-0.035605184
FBgn0037530,-0.200764689,-0.162822615
FBgn0037529,-0.270930007,-0.237425697
FBgn0037513,-0.060917716,0.327288421
FBgn0037536,-0.047635806,-0.294748829
FBgn0037538,-0.063599555,-0.294926165
FBgn0010812,-0.171979717,-0.280804114
FBgn0037548,0.051851988,0.063793668
FBgn0037551,0.1882278,0.16280065
FBgn0037552,0.325329707,0.017105112
FBgn0037553,0.351754889,0.202584441
FBgn0037556,0.1314792,-0.320819821
FBgn0037541,0.06575207,0.079983811
FBgn0037539,-0.082540149,-0.178621926
FBgn0037537,0.285252961,0.202446887
FBgn0037533,-0.050948069,-0.087519158
FBgn0014861,0.113190843,0.449650742
FBgn0037566,-0.373921795,-0.199263141
FBgn0037573,0.046502529,0.029969147
FBgn0037580,-0.203040244,-0.175196295
FBgn0020249,0.034496624,0.20042803
FBgn0037583,0.019698487,-0.520472461
FBgn0040529,-0.213887422,-0.174230725
FBgn0037561,-0.177595166,0.324631088
FBgn0010173,-0.206524929,-0.286907136
FBgn0037592,0.302062546,-0.007007952
FBgn0037607,-0.382943168,-0.379486565
FBgn0000447,0.04882263,0.217705931
FBgn0024326,0.054842065,0.056581539
FBgn0051450,-0.004904348,-0.084587466
FBgn0037608,-0.335698212,-0.350882657
FBgn0037632,-0.092556959,0.067626265
FBgn0040532,-0.207000913,0.301452806
FBgn0037638,-0.001055564,-0.016927514
FBgn0037637,-0.20108911,-0.164283064
FBgn0037623,0.225926366,0.079931584
FBgn0037621,-0.047259775,-0.051386446
FBgn0037643,-0.020106779,0.160994826
FBgn0037646,-0.375385163,-0.45487621
FBgn0027503,-0.002216949,-0.058899512
FBgn0037648,-0.104586553,-0.087376345
FBgn0037652,-0.201288022,0.064211745
FBgn0037653,-0.112776821,-0.245963922
FBgn0037657,-0.071024293,0.180227578
FBgn0037659,0.230869889,-0.0983952
FBgn0037671,-0.155700003,-0.130958994
FBgn0010803,0.131484341,0.2224271
FBgn0000412,-0.028965758,-0.108346302
FBgn0003165,0.151530611,-0.172360061
FBgn0037660,-0.162395202,-0.255332175
FBgn0010222,0.176241567,0.145942045
FBgn0040534,-0.030791204,-0.013156306
FBgn0037655,-0.203180159,-0.267381413
FBgn0026380,-0.102206971,-0.089305555
FBgn0037647,-0.239732331,-0.287918465
FBgn0037644,-0.051599305,0.017843999
FBgn0037684,-0.723911514,0.963005029
FBgn0037687,-0.098375382,0.001067366
FBgn0011740,-0.057854731,-0.255052732
FBgn0003889,0.529021078,-0.335589591
FBgn0037688,0.043003044,-0.026380358
FBgn0037686,-0.253941357,0.085547383
FBgn0037700,-0.204921705,-0.246241312
FBgn0014022,-0.052266744,0.151398865
FBgn0037702,0.087376431,-0.46129604
FBgn0037707,-0.280840505,-0.099921017
FBgn0037709,-0.258438512,-0.116649302
FBgn0037718,-0.244262511,-0.09752159
FBgn0037720,0.492857104,-1.665863802
FBgn0037723,-0.17891159,0.191612026
FBgn0037728,-0.013344253,0.119983752
FBgn0002431,0.086542402,-0.049425567
FBgn0037734,0.07116283,-0.294516877
FBgn0051352,0.057890374,0.087268928
FBgn0069242,0.129092481,0.267427656
FBgn0037730,0.360705052,0.726805633
FBgn0003334,-0.118084973,-0.431515382
FBgn0005585,-0.006818688,0.281900727
FBgn0027338,-0.049733891,0.045225538
FBgn0037715,-0.340265754,-0.346235407
FBgn0037714,0.029242961,-0.242264774
FBgn0037710,-0.290632469,-0.388482708
FBgn0024833,-0.055908756,-0.012413782
FBgn0037705,0.166248955,-0.320195473
FBgn0000244,-0.260680172,0.169897852
FBgn0014023,-0.328841792,-0.159520087
FBgn0003205,0.009186389,-0.060956204
FBgn0005777,-0.007806124,-0.059149756
FBgn0037743,0.168497325,0.115503906
FBgn0037756,-0.058714974,0.064887065
FBgn0037757,-0.040837316,-0.516857295
FBgn0037760,0.122963967,-0.331873587
FBgn0037758,0.239315765,0.20911954
FBgn0002868,-0.75603825,-0.63441117
FBgn0037749,0.10964749,-0.047520177
FBgn0024330,-0.073251926,-0.250611132
FBgn0037742,-0.095422274,-1.387010347
FBgn0027524,-0.009558283,-0.108948816
FBgn0037780,-0.04101084,-0.538201855
FBgn0004889,0.18813787,-0.336191793
FBgn0028734,0.157880378,-0.004079104
FBgn0037779,-0.108931069,-0.134242892
FBgn0037777,-0.426783447,-0.499967116
FBgn0053208,0.018698255,-0.065317658
FBgn0037801,0.015264423,0.195343066
FBgn0040078,-0.233407389,0.043710907
FBgn0037810,0.067604706,-0.576481531
FBgn0037817,0.450905142,0.072861138
FBgn0024957,-0.254601636,-0.562761309
FBgn0037814,-0.073908152,-0.671673046
FBgn0017577,0.077989033,0.117722025
FBgn0037843,-0.132296477,-0.231831588
FBgn0011768,0.172084215,0.272542629
FBgn0037846,-0.468800541,-0.469033697
FBgn0037842,0.104862333,0.064123718
FBgn0037834,-0.09828055,0.311531066
FBgn0010421,0.082779352,0.227909277
FBgn0037819,0.208138843,-0.098400002
FBgn0037852,0.229195922,-0.14040522
FBgn0040259,-0.31313539,-0.216736775
FBgn0037874,-0.097753473,0.178511863
FBgn0020910,-0.129777514,0.157257759
FBgn0037880,-0.149498361,-0.277340949
FBgn0037891,-0.275881393,-0.280226494
FBgn0037890,-0.287329397,-0.175781503
FBgn0037884,-0.098276006,-0.504314869
FBgn0037881,0.035920127,-0.035875277
FBgn0037878,-0.006481555,-0.58859708
FBgn0037875,0.237818137,0.437727168
FBgn0037873,-0.460326395,-0.367587952
FBgn0026315,0.307985027,0.154037643
FBgn0040256,-0.474321843,-0.450534942
FBgn0037892,-0.272623966,-0.181720753
FBgn0037894,-0.170574123,0.120340206
FBgn0037897,0.099138033,-0.06792669
FBgn0037900,-0.100732521,-0.307945634
FBgn0046225,0.386541349,0.400732882
FBgn0037901,-0.119996303,0.063011193
FBgn0037899,-0.402189169,-0.005110065
FBgn0037924,0.028169036,-0.120509246
FBgn0037926,0.017879012,0.243302413
FBgn0037930,-0.058094849,0.129278185
FBgn0037933,-0.058196943,-0.496531713
FBgn0037939,-0.182927518,-1.068356927
FBgn0037942,-0.082367765,-0.213721301
FBgn0037943,-0.136688779,0.001071554
FBgn0037944,-0.05629527,-0.505933997
FBgn0002906,-0.227651891,-0.6416054
FBgn0037936,0.062618714,0.022426551
FBgn0037935,-0.041886792,-0.041194467
FBgn0011290,-0.175921229,-0.077809579
FBgn0051363,0.462518072,-0.649937675
FBgn0037918,-0.180293545,-0.553922521
FBgn0019624,-0.354306238,-0.193820092
FBgn0051368,-0.090751723,-0.085610451
FBgn0051211,0.033825389,-0.329653722
FBgn0037975,-0.236340886,0.497817471
FBgn0037973,-0.313883271,-0.168441184
FBgn0037963,-0.005745286,0.292063102
FBgn0037955,-0.29777975,-0.179021181
FBgn0051116,0.296167394,-0.180827262
FBgn0025802,0.142645094,-0.506018624
FBgn0037949,-0.304894073,-0.673945561
FBgn0017581,-0.152062372,-0.181172672
FBgn0037979,-0.01871249,-0.305229865
FBgn0037989,0.302041518,-0.960955644
FBgn0037978,0.079353869,0.043280837
FBgn0003651,0.056679909,0.058168227
FBgn0010038,-2.275157184,-1.161782734
FBgn0010042,-1.015516144,-0.745932122
FBgn0010043,-1.262057355,-0.734027667
FBgn0038038,-0.02231547,0.050892244
FBgn0038039,-0.136178635,-0.079237043
FBgn0082831,-0.038608691,-0.211383189
FBgn0038043,-0.103262922,-0.194377898
FBgn0038049,-0.216601701,-0.184634018
FBgn0029512,-0.191108812,-0.183678935
FBgn0038046,-0.097012898,-0.242647106
FBgn0004103,0.014583305,-0.015663945
FBgn0000455,-0.127038921,-0.17671601
FBgn0038037,0.225310162,0.284287821
FBgn0038020,-0.010756089,-0.060422306
FBgn0042206,-0.101278842,0.715656253
FBgn0038016,0.108369267,-0.090567655
FBgn0038013,0.010633714,0.010168768
FBgn0037999,-0.166555895,-0.216064283
FBgn0037998,0.097948034,0.042976033
FBgn0038053,0.511916426,0.186730197
FBgn0038055,-0.422915445,-0.410197039
FBgn0038065,0.153307452,-0.02387509
FBgn0260444,-0.075967228,-0.059765587
FBgn0038074,-0.032133803,-0.360406803
FBgn0011745,-0.026597056,-0.079588246
FBgn0016693,-0.137016227,-0.042773972
FBgn0038082,0.270281758,-0.0331695
FBgn0038083,0.784687461,0.278960809
FBgn0002719,-0.283746093,-0.587992493
FBgn0002905,-0.431280114,-0.754665051
FBgn0005355,-0.129663174,-0.159611389
FBgn0026207,-0.096029305,-0.329581314
FBgn0005671,-0.22233618,-0.190543552
FBgn0038056,-0.225272258,0.311156313
FBgn0038100,-0.102737642,-0.333225639
FBgn0038106,-0.189031204,-0.202983585
FBgn0038108,0.100615202,-0.260826606
FBgn0003308,-0.046080322,0.344368065
FBgn0001217,0.161496664,-0.757483673
FBgn0051157,0.535161188,0.448400528
FBgn0038118,-0.003745047,0.049172938
FBgn0038115,0.37764796,0.458955823
FBgn0038110,0.228198695,-0.082218258
FBgn0038105,-0.118056452,-0.005354414
FBgn0041710,1.378686216,0.654596411
FBgn0040493,-0.241620066,0.161235137
FBgn0040551,-0.1630317,0.354008096
FBgn0003598,0.025599333,-0.137473381
FBgn0052473,-0.02959701,-0.171823226
FBgn0027610,-0.326080402,-0.461830218
FBgn0038145,-0.334073408,-0.13397928
FBgn0038149,-0.207122067,-0.306474626
FBgn0038147,-0.087942394,-0.099949145
FBgn0038146,-0.32724768,0.252917461
FBgn0038129,0.911219597,0.783373266
FBgn0004049,0.01386233,-0.506837223
FBgn0015778,0.09259846,0.091882787
FBgn0038167,-0.060161926,-0.287612812
FBgn0024555,0.180054258,-0.163038342
FBgn0038183,-0.105172189,0.48359377
FBgn0000454,0.052017108,0.052706023
FBgn0038172,-0.032536276,0.052169474
FBgn0028487,-0.07789528,-0.458778526
FBgn0038168,-0.204549594,-0.148519323
FBgn0038166,-0.161971644,-0.217925219
FBgn0004237,-0.099187837,0.019042381
FBgn0010258,0.179169341,-1.229581122
FBgn0038195,-0.024442868,0.000724195
FBgn0038196,-0.172817332,0.009043179
FBgn0038197,0.268401294,0.049352914
FBgn0038206,-0.279734628,-0.3356149
FBgn0027083,0.014310068,-0.378198202
FBgn0038214,0.819338942,0.003696082
FBgn0038208,-0.073702745,-0.843176872
FBgn0010340,-0.185928006,-0.267387105
FBgn0020510,0.200761005,-0.122550019
FBgn0038200,-0.089620037,-0.909659393
FBgn0004855,-0.001063385,-0.13837649
FBgn0011474,0.073529668,-0.175484381
FBgn0038224,-0.260923442,-0.154970229
FBgn0038223,-0.133691143,-0.523466631
FBgn0003567,0.144501105,-0.017110788
FBgn0038234,-0.200680877,-0.223497922
FBgn0013981,-0.045455459,-0.009801161
FBgn0038250,0.260116481,0.418048467
FBgn0038248,0.336088014,-0.732799539
FBgn0003169,0.046830008,0.006726645
FBgn0038244,-0.071683965,-0.032195266
FBgn0051313,-0.699792491,0.421769937
FBgn0038237,-0.03798163,-0.058103247
FBgn0038233,-0.062055324,-0.271816269
FBgn0038271,-0.331498665,-0.251026084
FBgn0038275,-0.116232111,0.257199121
FBgn0028662,-0.118645271,-0.064063988
FBgn0038277,-0.054801795,-1.129721837
FBgn0038274,-0.016986654,-0.069214926
FBgn0038272,-0.027128152,-0.05376328
FBgn0038269,-0.206162983,-0.119734207
FBgn0011217,0.042588023,-0.001227815
FBgn0038256,0.078006842,0.131410467
FBgn0038290,-0.249966493,-0.166022141
FBgn0038286,-0.190831662,-0.067365841
FBgn0038304,-0.080469924,-0.300829202
FBgn0038307,-0.358406894,-0.152939194
FBgn0014879,0.034260313,0.095614885
FBgn0016691,-0.281385362,-0.222740548
FBgn0038312,0.27237476,0.192170981
FBgn0026441,-0.188487009,-0.233903389
FBgn0038319,-0.241114768,-0.143676131
FBgn0038320,0.187744474,-0.16973015
FBgn0051301,-0.070001727,-0.105054591
FBgn0038326,-0.194175873,-0.20182406
FBgn0038327,-0.037437449,-0.124072636
FBgn0038331,0.029806239,-0.325725517
FBgn0041188,0.119218565,-0.253998609
FBgn0026634,-0.099695331,-0.323967647
FBgn0019925,0.121150196,0.242672142
FBgn0013269,-0.403407608,0.16767818
FBgn0038318,-0.181704947,-0.023679362
FBgn0027378,0.033795906,0.037868683
FBgn0000283,0.099196364,-0.012205134
FBgn0045035,0.369355461,0.037014701
FBgn0038306,-0.271875853,0.009730512
FBgn0038303,0.008096779,-0.17519157
FBgn0038299,1.222900717,0.274037775
FBgn0038344,-0.029038523,-0.068036619
FBgn0038349,-0.229616836,-0.293945062
FBgn0038360,-0.012304106,0.103355803
FBgn0038369,0.048320248,0.137012065
FBgn0038376,-0.279020092,-0.30496164
FBgn0017567,-0.314331032,-0.249325166
FBgn0038387,-0.092422879,-0.11265598
FBgn0013334,0.07965126,-0.079180489
FBgn0022787,0.085182329,-0.059321977
FBgn0027948,0.098192169,-0.317721811
FBgn0010379,0.138753072,-0.083194357
FBgn0024222,0.049703879,-0.309841786
FBgn0002783,-0.006056264,-0.014448426
FBgn0038388,0.117286835,0.008868535
FBgn0027657,-0.407140625,-0.28448124
FBgn0040071,0.842849896,0.531152474
FBgn0040237,-0.54191194,-0.448194338
FBgn0038407,-0.043413259,0.139924894
FBgn0038400,-0.23905418,-0.129532905
FBgn0027095,-0.049788177,0.162134911
FBgn0038424,-0.030152724,-0.02847912
FBgn0038429,-0.211539963,0.199699406
